"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Michal Holub","35486/michal-holub","F","2014","DY","29","0.0690","0.0000","0.0690","2","0","2","2","0","0","0","0","0","0","0","0.00","0.00","0.00","2","2","4","0.1379","100.00","100.00","7","13","35.00","- 10.45","55","66","10.60","0.3904","1996-05-05","18.36","18.66","15","SEA/LET","-","R","2014","","","-",""
"WHL","Nicolais Gomerich","34881/nicolais-gomerich","F","2014","DY","44","0.0682","0.0000","0.0682","1","2","2","3","0","0","0","0","0","0","0","0.00","0.00","0.00","1","3","5","0.1136","100.00","33.33","11","20","35.48","- 2.28","71","117","10.38","0.3941","1996-02-13","18.59","18.88","28","SAS","-","R","2014","","","-",""
"WHL","Jessey Astles","29501/jessey-astles","F","2011","DY","59","0.0678","0.0000","0.0678","3","1","2","4","0","0","0","0","0","0","0","0.00","0.00","0.00","3","4","6","0.1017","100.00","75.00","14","16","46.67","- 6.82","115","100","10.05","0.4049","1993-06-04","18.28","18.58","27","","-","L","2011","","","-",""
"WHL","Lance Yaremchuk","35358/lance-yaremchuk","F","2014","DY","15","0.0667","0.0000","0.0667","1","0","0","1","0","0","2","0","0","0","0","0.00","0.00","0.00","1","1","3","0.2000","100.00","100.00","8","7","53.33","13.33","24","36","12.37","0.3233","1996-04-18","18.41","18.70","17","PA","-","L","2014","","","-",""
"WHL","Braeden Johnson","26739/braeden-johnson","F","2010","DY","31","0.0323","0.0323","0.0645","0","1","0","1","1","0","0","1","0","0","0","0.00","0.00","0.00","1","2","2","0.0645","50.00","50.00","3","10","23.08","- 34.91","69","50","9.49","0.4078","1992-02-26","18.55","18.85","28","","-","L","2010","","","-",""
"WHL","Aaron Macklin","32541/aaron-macklin","F","2013","DY","62","0.0645","0.0000","0.0645","1","3","0","4","0","0","0","0","0","0","0","0.00","0.00","0.00","1","4","4","0.0645","100.00","25.00","6","15","28.57","- 31.95","138","90","9.10","0.4254","1995-01-17","18.66","18.96","32","KAM","-","L","2013","","","-",""
"WHL","Kenton Miller","24649/kenton-miller","F","2009","DY","47","0.0638","0.0000","0.0638","3","0","2","3","0","0","0","0","0","0","0","0.00","0.00","0.00","3","3","5","0.1064","100.00","100.00","8","11","42.11","- 20.06","92","56","9.79","0.3912","1991-02-10","18.60","18.89","28","","-","L","2009","","","-",""
"WHL","Gavin Broadhead","33003/gavin-broadhead","F","2013","DY","47","0.0213","0.0426","0.0638","1","0","0","1","2","0","0","2","0","0","0","0.00","0.00","0.00","3","3","3","0.0638","33.33","100.00","4","17","19.05","- 32.70","89","83","9.62","0.3980","1995-03-13","18.51","18.80","10","MH","-","R","2013","","","-",""
"WHL","Cameron Abney","25361/cameron-abney","F","2009","DY","48","0.0625","0.0000","0.0625","1","2","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","1","3","4","0.0833","100.00","33.33","5","22","18.52","- 22.11","65","95","10.27","0.3652","1991-05-23","18.31","18.61","26","","-","R","2009","EDM (2009) - #82","EDM","-",""
"WHL","Cavin Leth","35305/cavin-leth","F","2014","DY","48","0.0625","0.0000","0.0625","3","0","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","3","3","4","0.0833","100.00","100.00","8","9","47.06","- 6.02","112","99","9.10","0.4121","1996-04-11","18.43","18.72","13","SC","-","L","2014","","","-",""
"WHL","Luca Leone","34971/luca-leone","F","2014","DY","33","0.0606","0.0000","0.0606","2","0","4","2","0","0","0","0","0","0","0","0.00","0.00","0.00","2","2","6","0.1818","100.00","100.00","10","12","45.45","- 1.72","50","56","10.72","0.3393","1996-02-24","18.56","18.85","19","VAN","-","R","2014","","","-",""
"WHL","Chad Robinson","28777/chad-robinson","F","2011","DY","50","0.0600","0.0000","0.0600","2","1","3","3","0","0","0","0","0","0","0","0.00","0.00","0.00","2","3","6","0.1200","100.00","66.67","10","4","71.43","7.14","117","65","9.00","0.4000","1993-02-22","18.56","18.86","17","","-","L","2011","","","-",""
"WHL","Trent Ouellette","29067/trent-ouellette","F","2011","DY","67","0.0597","0.0000","0.0597","3","1","2","4","0","0","0","0","0","0","0","0.00","0.00","0.00","3","4","6","0.0896","100.00","75.00","13","38","25.49","- 17.16","119","160","10.67","0.3356","1993-03-31","18.46","18.75","20","","-","R","2011","","","-",""
"WHL","Scott Cooke","30927/scott-cooke","F","2012","DY","34","0.0588","0.0000","0.0588","1","1","1","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","3","0.0882","100.00","50.00","7","10","41.18","- 10.88","76","70","9.61","0.3674","1994-03-15","18.50","18.79","10","","-","R","2012","","","-",""
"WHL","Max Moline","28600/max-moline","F","2011","DY","53","0.0566","0.0000","0.0566","0","3","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","0","3","4","0.0755","100.00","0.00","7","15","31.82","- 27.83","136","92","9.17","0.3704","1993-01-30","18.63","18.92","29","","-","R","2011","","","-",""
"WHL","Zack Gonek","35228/zack-gonek","F","2014","DY","55","0.0364","0.0182","0.0545","0","2","0","2","0","1","0","1","0","0","0","0.00","0.00","0.00","0","3","3","0.0545","66.67","0.00","9","18","33.33","- 14.39","126","138","9.40","0.3480","1996-04-01","18.46","18.75","4","PG","-","L","2014","","","-",""
"WHL","Dominick Favreau","26486/dominick-favreau","F","2010","DY","57","0.0526","0.0000","0.0526","2","1","0","3","0","0","0","0","0","0","0","0.00","0.00","0.00","2","3","3","0.0526","100.00","66.67","11","16","40.74","- 6.32","112","126","9.39","0.3363","1992-01-25","18.64","18.93","21","","-","L","2010","","","-",""
"WHL","Brady Ramsay","28655/brady-ramsay","F","2011","DY","57","0.0351","0.0175","0.0526","1","1","1","2","0","1","0","1","0","0","0","0.00","0.00","0.00","1","3","4","0.0702","66.67","33.33","6","24","20.00","- 24.68","105","130","9.82","0.3217","1993-02-07","18.61","18.90","12","","-","R","2011","","","-",""
"WHL","Garan Magnes","37358/garan-magnes","F","2015","DY","38","0.0263","0.0263","0.0526","0","1","2","1","1","0","0","1","0","0","0","0.00","0.00","0.00","1","2","4","0.1053","50.00","50.00","7","2","77.78","29.43","73","78","8.83","0.3575","1997-04-11","18.43","18.72","14","EDM","-","L","2015","","","-",""
"WHL","Alexander Chirva","35180/alexander-chirva","F","2014","DY","58","0.0517","0.0000","0.0517","2","1","3","3","0","0","0","0","0","0","0","0.00","0.00","0.00","2","3","6","0.1034","100.00","66.67","14","17","45.16","5.08","97","145","9.83","0.3156","1996-03-25","18.47","18.77","18","MJ","-","R","2014","","","-",""
"WHL","Caleb Belter","28852/caleb-belter","F","2011","DY","39","0.0513","0.0000","0.0513","2","0","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","2","2","2","0.0513","100.00","100.00","6","7","46.15","- 5.72","97","90","8.78","0.3503","1993-03-03","18.53","18.83","17","","-","R","2011","","","-",""
"WHL","Mason Burr","31048/mason-burr","F","2012","DY","60","0.0500","0.0000","0.0500","3","0","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","3","3","4","0.0667","100.00","100.00","13","21","38.24","- 11.76","113","113","10.23","0.2932","1994-03-31","18.46","18.75","18","","-","R","2012","","","-",""
"WHL","Dakota Odgers","35223/dakota-odgers","F","2014","DY","40","0.0500","0.0000","0.0500","1","1","1","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","3","0.0750","100.00","50.00","6","9","40.00","- 10.79","96","93","9.16","0.3277","1996-04-01","18.46","18.75","23","SC","-","L","2014","","","-",""
"WHL","Josh Derko","29820/josh-derko","F","2011","DY","44","0.0455","0.0000","0.0455","1","1","2","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","4","0.0909","100.00","50.00","4","16","20.00","- 22.51","71","96","9.78","0.2788","1993-08-05","18.11","18.41","26","","-","L","2011","","","-",""
"WHL","Luke Osterman","37819/luke-osterman","F","2015","DY","45","0.0444","0.0000","0.0444","2","0","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","2","2","2","0.0444","100.00","100.00","7","8","46.67","- 3.63","84","83","9.17","0.2909","1997-06-20","18.24","18.53","34","SEA","-","R","2015","","","-",""
"WHL","Justin Marreck","35297/justin-marreck","F","2014","DY","23","0.0435","0.0000","0.0435","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0435","100.00","0.00","2","8","20.00","- 24.87","35","43","9.94","0.2624","1996-04-11","18.43","18.72","19","TC","-","L","2014","","","-",""
"WHL","Kyle Mulder","25477/kyle-mulder","F","2009","DY","47","0.0426","0.0000","0.0426","2","0","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","2","2","2","0.0426","100.00","100.00","7","14","33.33","- 12.07","79","95","9.36","0.2726","1991-06-13","18.26","18.55","15","","-","R","2009","","","-",""
"WHL","Brock Balson","28397/brock-balson","F","2011","DY","48","0.0208","0.0208","0.0417","0","1","1","1","1","0","0","1","0","0","0","0.00","0.00","0.00","1","2","3","0.0625","50.00","50.00","5","21","19.23","- 30.77","108","108","9.72","0.2573","1993-01-05","18.69","18.99","21","","-","L","2011","","","-",""
"WHL","Ty McLean","48640/ty-mclean","F","2013","DY","24","0.0417","0.0000","0.0417","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0417","100.00","0.00","3","9","25.00","- 21.51","40","46","9.81","0.2549","1995-04-15","18.42","18.71","13","REG","-","L","2013","","","-",""
"WHL","T.C. Cratsenberg","26316/t.c.-cratsenberg","F","2010","DY","25","0.0400","0.0000","0.0400","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0400","100.00","0.00","4","7","36.36","- 19.31","54","43","9.43","0.2544","1992-01-02","18.70","19.00","11","","-","L","2010","","","-",""
"WHL","Tyson Predinchuk","33569/tyson-predinchuk","F","2013","DY","25","0.0400","0.0000","0.0400","0","1","4","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","5","0.2000","100.00","0.00","8","9","47.06","- 9.08","64","50","10.38","0.2313","1995-06-01","18.29","18.58","29","SPO","-","R","2013","","","-",""
"WHL","Jeff Hubic","31027/jeff-hubic","F","2012","DY","53","0.0377","0.0000","0.0377","0","2","3","2","0","0","0","0","0","0","0","0.00","0.00","0.00","0","2","5","0.0943","100.00","0.00","14","24","36.84","- 14.38","84","80","11.23","0.2016","1994-03-28","18.46","18.76","2","","-","L","2012","","","-",""
"WHL","Brock Zimak","24373/brock-zimak","F","2009","DY","27","0.0370","0.0000","0.0370","1","0","2","1","0","0","0","0","0","0","0","0.00","0.00","0.00","1","1","3","0.1111","100.00","100.00","5","4","55.56","1.35","58","49","8.96","0.2480","1991-01-03","18.70","18.99","25","","-","R","2009","","","-",""
"WHL","Chaseton Braid","37834/chaseton-braid","F","2015","DY","57","0.0351","0.0000","0.0351","1","1","2","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","4","0.0702","100.00","50.00","8","33","19.51","- 19.35","89","140","10.67","0.1973","1997-06-24","18.23","18.52","39","SAS","-","L","2015","","","-",""
"WHL","David Brumm","38116/david-brumm","F","2015","DY","29","0.0345","0.0000","0.0345","1","0","0","1","0","0","1","0","0","0","0","0.00","0.00","0.00","1","1","2","0.0690","100.00","100.00","4","8","33.33","- 7.02","46","68","9.34","0.2216","1997-08-17","18.08","18.37","12","VAN","-","L","2015","","","-",""
"WHL","Denis Bosc","49094/denis-bosc","F","2013","DY","29","0.0345","0.0000","0.0345","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0345","100.00","0.00","4","5","44.44","- 5.15","61","62","8.97","0.2307","1995-04-30","18.38","18.67","20","SC","-","L","2013","","","-",""
"WHL","Ryan Kowalski","25913/ryan-kowalski","F","2009","DY","59","0.0339","0.0000","0.0339","1","1","1","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","3","0.0508","100.00","50.00","8","19","29.63","- 9.82","101","155","9.36","0.2174","1991-09-11","18.01","18.31","8","","-","R","2009","","","-",""
"WHL","Michael Hay","48653/michael-hay","F","2010","DY","30","0.0333","0.0000","0.0333","1","0","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","1","1","1","0.0333","100.00","100.00","1","6","14.29","- 35.34","67","68","8.48","0.2358","1992-05-11","18.34","18.64","14","","-","L","2010","","","-",""
"WHL","Daniel Wray","32858/daniel-wray","F","2013","DY","31","0.0323","0.0000","0.0323","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0323","100.00","0.00","1","10","9.09","- 28.59","52","86","9.01","0.2149","1995-02-22","18.56","18.86","18","SEA","-","R","2013","","","-",""
"WHL","Carter Amson","34626/carter-amson","F","2014","DY","32","0.0000","0.0313","0.0313","0","0","1","0","0","1","0","1","0","0","0","0.00","0.00","0.00","0","1","2","0.0625","0.00","0.00","4","19","17.39","- 14.70","43","91","10.31","0.1819","1996-01-13","18.67","18.97","25","LET","-","L","2014","","","-",""
"WHL","Kyzen Loo","48704/kyzen-loo","F","2010","DY","32","0.0313","0.0000","0.0313","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0313","100.00","0.00","1","9","10.00","- 26.97","44","75","8.81","0.2129","1992-05-12","18.34","18.64","16","","-","L","2010","","","-",""
"WHL","Carson Samoridny","31627/carson-samoridny","F","2012","DY","33","0.0000","0.0303","0.0303","0","0","1","0","0","1","0","1","0","0","0","0.00","0.00","0.00","0","1","2","0.0606","0.00","0.00","3","8","27.27","- 17.68","49","60","9.12","0.1993","1994-06-24","18.23","18.52","23","","-","R","2012","","","-",""
"WHL","Andy Blanke","27144/andy-blanke","F","2010","DY","68","0.0294","0.0000","0.0294","1","1","1","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","3","0.0441","100.00","50.00","9","11","45.00","- 2.06","128","144","8.87","0.1990","1992-04-24","18.39","18.69","23","","-","L","2010","","","-",""
"WHL","Brandon Bruce","29461/brandon-bruce","F","2011","DY","34","0.0294","0.0000","0.0294","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0294","100.00","0.00","2","11","15.38","- 22.29","55","91","9.23","0.1912","1993-05-28","18.30","18.59","14","","-","R","2011","","","-",""
"WHL","Jack Flaman","37388/jack-flaman","F","2015","DY","34","0.0294","0.0000","0.0294","0","1","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","0","1","1","0.0294","100.00","0.00","1","8","11.11","- 41.49","91","82","8.49","0.2078","1997-04-15","18.42","18.71","26","POR","-","L","2015","","","-",""
"WHL","Austin Wellsby","37876/austin-wellsby","F","2015","DY","35","0.0286","0.0000","0.0286","1","0","0","1","0","0","0","0","0","0","0","0.00","0.00","0.00","1","1","1","0.0286","100.00","100.00","2","10","16.67","- 37.57","96","81","8.85","0.1938","1997-06-30","18.21","18.50","17","KTN","-","R","2015","","","-",""
"WHL","Blair Wentworth","26717/blair-wentworth","F","2010","DY","40","0.0250","0.0000","0.0250","1","0","1","1","0","0","0","0","0","0","0","0.00","0.00","0.00","1","1","2","0.0500","100.00","100.00","3","9","25.00","- 24.62","66","67","8.99","0.1668","1992-02-23","18.56","18.86","24","","-","R","2010","","","-",""
"WHL","Patrick D Amico","32208/patrick-d-amico","F","2013","DY","40","0.0000","0.0250","0.0250","0","0","0","0","1","0","0","1","0","0","0","0.00","0.00","0.00","1","1","1","0.0250","0.00","100.00","7","19","26.92","- 13.84","64","93","10.49","0.1429","1994-11-04","18.86","19.16","25","REG","-","L","2013","","","-",""
"WHL","Matthew Gelinas","34240/matthew-gelinas","F","2014","DY","42","0.0238","0.0000","0.0238","0","1","1","1","0","0","1","0","0","0","0","0.00","0.00","0.00","0","1","3","0.0714","100.00","0.00","4","12","25.00","- 16.72","63","88","9.45","0.1512","1995-10-10","18.93","19.23","4","TC","-","L","2014","","","-",""
"WHL","Jacob Cardiff","34837/jacob-cardiff","F","2014","DY","43","0.0233","0.0000","0.0233","1","0","2","1","0","0","0","0","0","0","0","0.00","0.00","0.00","1","1","3","0.0698","100.00","100.00","10","14","41.67","- 9.68","76","72","10.17","0.1372","1996-02-07","18.61","18.90","19","SPO","-","R","2014","","","-",""
"WHL","Lucas Nickles","31894/lucas-nickles","F","2012","DY","44","0.0227","0.0000","0.0227","1","0","1","1","0","0","0","0","0","0","0","0.00","0.00","0.00","1","1","2","0.0455","100.00","100.00","4","11","26.67","- 28.89","95","76","8.99","0.1517","1994-08-15","18.08","18.38","9","","-","L","2012","","","-",""
"WHL","Andrew Sullivan","27029/andrew-sullivan","F","2010","DY","61","0.0164","0.0000","0.0164","1","0","2","1","0","0","0","0","0","0","0","0.00","0.00","0.00","1","1","3","0.0492","100.00","100.00","5","9","35.71","- 11.90","120","132","8.53","0.1154","1992-04-07","18.44","18.73","25","","-","R","2010","","","-",""
"WHL","Robbie Ciolfi","25912/robbie-ciolfi","F","2009","DY","30","0.0000","0.0000","0.0000","0","0","2","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","2","0.0667","0.00","0.00","3","15","16.67","- 19.97","37","64","10.55","0.0000","1991-09-11","18.01","18.31","17","","-","R","2009","","","-",""
"WHL","John Lawrence","26720/john-lawrence","F","2010","DY","18","0.0000","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0.0000","0.00","0.00","1","4","20.00","- 22.37","25","34","8.77","0.0000","1992-02-23","18.56","18.86","21","","-","L","2010","","","-",""
"WHL","Brennan Tutt","27467/brennan-tutt","F","2010","DY","17","0.0000","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0.0000","0.00","0.00","2","8","20.00","- 17.10","23","39","10.39","0.0000","1992-06-09","18.27","18.56","12","","-","L","2010","","","-",""
"WHL","Adam Smith","31750/adam-smith","F","2012","DY","20","0.0000","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0.0000","0.00","0.00","0","1","0.00","- 50.59","43","42","7.65","0.0000","1994-07-15","18.17","18.46","15","","-","R","2012","","","-",""
"WHL","Brett Brooks","32325/brett-brooks","F","2013","DY","31","0.0000","0.0000","0.0000","0","0","1","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","1","0.0323","0.00","0.00","3","12","20.00","- 24.04","48","61","9.86","0.0000","1994-12-02","18.79","19.08","20","MJ","-","L","2013","","","-",""
"WHL","Spencer Meyer","34601/spencer-meyer","F","2014","DY","26","0.0000","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0.0000","0.00","0.00","4","8","33.33","0.64","34","70","9.40","0.0000","1996-01-10","18.68","18.98","24","LET","-","L","2014","","","-",""
"WHL","Steven Alldridge","35720/steven-alldridge","F","2014","DY","39","0.0000","0.0000","0.0000","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0.0000","0.00","0.00","4","20","16.67","- 21.67","69","111","9.93","0.0000","1996-06-08","18.27","18.56","18","POR/LET","-","L","2014","","","-",""
